protocol,split,scheme,threshold,dimension,value,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
query,validation,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.045454545454545456,0.040740740740740744,0.2222222222222222,0.031746031746031744,0.016169987498816818,0.05,0.1066137566137566,0.4444444444444444,0.0477004477004477,0.04363606589112749
query,validation,relevance_grade,1,query_intent,Prophylaxis / Maintenance,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.05555555555555555,0.16666666666666666,0.016666666666666666,0.035904382394843594,0.03571428571428571,0.07936507936507936,0.3333333333333333,0.030555555555555558,0.041045188376313275
query,validation,relevance_grade,1,query_intent,Safety / Contraindication,15,9,6,0.06666666666666667,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.04666666666666666,0.0,0.0,0.0,0.0,0.05,0.013888888888888888,0.1111111111111111,0.006944444444444444,0.009969538367374532
query,validation,relevance_grade,1,query_intent,Treatment Change / Escalation,11,8,3,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.07272727272727274,0.0,0.0,0.0,0.0,0.07272727272727274,0.020833333333333332,0.125,0.013888888888888888,0.0044647947334982875,0.059090909090909104,0.020833333333333332,0.125,0.013888888888888888,0.0044647947334982875
query,test,relevance_grade,1,query_language,EN,50,34,16,0.02,0.0,0.0,0.0,0.0,0.03333333333333333,0.003676470588235294,0.029411764705882353,0.014705882352941176,0.0012440416427137197,0.032,0.009558823529411765,0.058823529411764705,0.020588235294117647,0.003457338300090255,0.032,0.01702847805788982,0.11764705882352941,0.02899159663865546,0.008258346180219853,0.037000000000000005,0.01702847805788982,0.11764705882352941,0.02899159663865546,0.008258346180219853
query,test,relevance_grade,1,query_language,ID,18,12,6,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.010416666666666666,0.08333333333333333,0.027777777777777776,0.002793325750135455,0.06666666666666667,0.022321428571428572,0.16666666666666666,0.044444444444444446,0.009025180458375024,0.06666666666666668,0.0494047619047619,0.3333333333333333,0.07023809523809522,0.02274111843458355,0.06666666666666667,0.0751984126984127,0.4166666666666667,0.07514005602240896,0.028224268196085218
query,test,relevance_grade,1,query_language,MIXED,32,22,10,0.0625,0.0,0.0,0.0,0.0,0.0625,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.019316313561290648,0.04375,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893,0.040625,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893,0.034375,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893
query,test,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,test,relevance_grade,1,query_intent,Dosing / Administration,19,14,5,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.030354207024885303,0.042105263157894736,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.024558630550678546,0.042105263157894736,0.024489795918367346,0.14285714285714285,0.04591836734693877,0.03313302530460997,0.0368421052631579,0.024489795918367346,0.14285714285714285,0.04591836734693877,0.03313302530460997
query,test,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
query,test,relevance_grade,1,query_intent,Guideline / Evidence Lookup,10,8,2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.06000000000000001,0.0,0.0,0.0,0.0,0.06000000000000001,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0
query,test,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.02040816326530612,0.14285714285714285,0.028571428571428574,0.011359343714045565,0.028571428571428574,0.04897959183673469,0.2857142857142857,0.05238095238095238,0.017904384552686125,0.04285714285714286,0.06938775510204082,0.2857142857142857,0.05238095238095238,0.020430104160652423
query,test,relevance_grade,1,query_intent,Management / Treatment Selection,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009090909090909092,0.017857142857142856,0.14285714285714285,0.02040816326530612,0.0174643361233127,0.02727272727272728,0.017857142857142856,0.14285714285714285,0.02040816326530612,0.0174643361233127
query,test,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.05000000000000001,0.037037037037037035,0.3333333333333333,0.047619047619047616,0.015306726023415746,0.041666666666666664,0.037037037037037035,0.3333333333333333,0.047619047619047616,0.015306726023415746
query,test,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,7,2,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.017857142857142856,0.14285714285714285,0.07142857142857142,0.00604248797889521,0.06666666666666668,0.017857142857142856,0.14285714285714285,0.07142857142857142,0.004721022095817678,0.06666666666666667,0.017857142857142856,0.14285714285714285,0.07142857142857142,0.004331388281406131,0.07222222222222223,0.017857142857142856,0.14285714285714285,0.07142857142857142,0.004331388281406131
query,test,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.07500000000000001,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.014083724588724157,0.075,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.014083724588724157,0.0625,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.014083724588724157
query,test,relevance_grade,1,query_intent,Safety / Contraindication,14,6,8,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.020833333333333332,0.16666666666666666,0.05555555555555555,0.00558665150027091,0.042857142857142864,0.020833333333333332,0.16666666666666666,0.05555555555555555,0.004797793250363556,0.028571428571428574,0.020833333333333332,0.16666666666666666,0.05555555555555555,0.004218729413835129,0.02857142857142857,0.020833333333333332,0.16666666666666666,0.05555555555555555,0.004218729413835129
query,test,relevance_grade,1,query_intent,Treatment Change / Escalation,11,7,4,0.09090909090909091,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.03636363636363637,0.0,0.0,0.0,0.0,0.03636363636363637,0.0,0.0,0.0,0.0,0.04545454545454546,0.023809523809523808,0.14285714285714285,0.008403361344537815,0.006873965697465142
query_dedup,train,relevance_grade,1,query_language,EN,131,92,39,0.06870229007633588,0.005930814354727398,0.043478260869565216,0.043478260869565216,0.031055900621118012,0.05597964376590331,0.027518978605935128,0.09782608695652174,0.06521739130434781,0.034370166072949196,0.04732824427480917,0.040954968944099376,0.11956521739130435,0.07010869565217391,0.03587531799412738,0.04045801526717558,0.05037525879917184,0.16304347826086957,0.07683747412008281,0.03793576878768854,0.039694656488549626,0.06174085576259489,0.20652173913043478,0.07962105828953654,0.041810829118799624
query_dedup,train,relevance_grade,1,query_language,ID,63,45,18,0.031746031746031744,0.0,0.0,0.0,0.0,0.0582010582010582,0.002777777777777778,0.022222222222222223,0.007407407407407407,0.0010691173305237753,0.053968253968253964,0.009656084656084656,0.06666666666666667,0.018518518518518517,0.0045552934087415885,0.05238095238095239,0.020449735449735447,0.13333333333333333,0.02817460317460317,0.00851068327296485,0.04285714285714285,0.03927689594356261,0.2,0.032430613570964446,0.018798227827340006
query_dedup,train,relevance_grade,1,query_language,MIXED,106,76,30,0.04716981132075472,0.006704260651629072,0.039473684210526314,0.039473684210526314,0.016917293233082706,0.03773584905660377,0.010907477025898078,0.07894736842105263,0.05482456140350876,0.01916363159752011,0.033962264150943396,0.014431913116123643,0.10526315789473684,0.060087719298245613,0.02021415790222776,0.035849056603773584,0.042335004177109434,0.17105263157894737,0.06914682539682539,0.02976117905799524,0.03915094339622642,0.06415517961570594,0.19736842105263158,0.07086066882893509,0.035712395580200694
query_dedup,train,relevance_grade,1,query_intent,Comparative Treatment Choice,15,11,4,0.0,0.0,0.0,0.0,0.0,0.04444444444444444,0.0,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.04666666666666666,0.03571428571428571,0.18181818181818182,0.0303030303030303,0.021055892754246366,0.030000000000000002,0.03571428571428571,0.18181818181818182,0.0303030303030303,0.021055892754246366
query_dedup,train,relevance_grade,1,query_intent,Dosing / Administration,50,40,10,0.04,0.004166666666666667,0.025,0.025,0.010714285714285714,0.03333333333333333,0.007291666666666666,0.05,0.03333333333333333,0.01308252605631994,0.04800000000000001,0.017708333333333333,0.125,0.05083333333333333,0.018436497068800545,0.05,0.05395833333333333,0.2,0.061349206349206355,0.02678015286258888,0.05,0.06333333333333332,0.225,0.06291170634920636,0.029553504049347624
query_dedup,train,relevance_grade,1,query_intent,Efficacy / Outcomes,11,5,6,0.18181818181818182,0.0,0.0,0.0,0.0,0.1212121212121212,0.016666666666666666,0.2,0.06666666666666667,0.02322609126342973,0.07272727272727274,0.016666666666666666,0.2,0.06666666666666667,0.019519690212077424,0.05454545454545456,0.016666666666666666,0.2,0.06666666666666667,0.014885089321948842,0.05454545454545454,0.016666666666666666,0.2,0.06666666666666667,0.014490248890125618
query_dedup,train,relevance_grade,1,query_intent,Guideline / Evidence Lookup,43,30,13,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.018604651162790697,0.0,0.0,0.0,0.0,0.030232558139534883,0.005555555555555555,0.03333333333333333,0.004166666666666667,0.002389598579930842,0.033720930232558136,0.0425925925925926,0.1,0.0083994708994709,0.014375861046180117
query_dedup,train,relevance_grade,1,query_intent,Interaction / Combination,12,11,1,0.16666666666666666,0.03116883116883117,0.18181818181818182,0.18181818181818182,0.07792207792207792,0.05555555555555555,0.03116883116883117,0.18181818181818182,0.18181818181818182,0.04735659926142879,0.05000000000000001,0.03116883116883117,0.18181818181818182,0.18181818181818182,0.03897672300655608,0.041666666666666664,0.04126984126984127,0.2727272727272727,0.19696969696969696,0.04269751420159017,0.041666666666666664,0.07283549783549784,0.36363636363636365,0.20231729055258463,0.04912035178149956
query_dedup,train,relevance_grade,1,query_intent,Management / Treatment Selection,34,22,12,0.058823529411764705,0.006493506493506493,0.045454545454545456,0.045454545454545456,0.01948051948051948,0.06862745098039215,0.006493506493506493,0.045454545454545456,0.045454545454545456,0.010557314210649878,0.05294117647058824,0.006493506493506493,0.045454545454545456,0.045454545454545456,0.008872586460035192,0.03823529411764706,0.015584415584415584,0.09090909090909091,0.051948051948051945,0.012546313116198611,0.03235294117647059,0.015584415584415584,0.09090909090909091,0.051948051948051945,0.012546313116198611
query_dedup,train,relevance_grade,1,query_intent,Mechanism / Background Knowledge,16,11,5,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.022727272727272728,0.09090909090909091,0.0303030303030303,0.025286290594929074,0.037500000000000006,0.03571428571428571,0.18181818181818182,0.048484848484848485,0.03943403023782835,0.025,0.0487012987012987,0.18181818181818182,0.048484848484848485,0.04385870030312313,0.037500000000000006,0.0487012987012987,0.18181818181818182,0.048484848484848485,0.04385870030312313
query_dedup,train,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,18,13,5,0.05555555555555555,0.0,0.0,0.0,0.0,0.07407407407407407,0.026709401709401708,0.23076923076923078,0.11538461538461539,0.03730151132236698,0.06666666666666668,0.035256410256410256,0.23076923076923078,0.11538461538461539,0.03627688466697892,0.06666666666666668,0.06346153846153846,0.38461538461538464,0.13736263736263735,0.042381206478965226,0.06944444444444446,0.12615995115995116,0.5384615384615384,0.1484080022541561,0.06877657443414717
query_dedup,train,relevance_grade,1,query_intent,Prophylaxis / Maintenance,18,13,5,0.16666666666666666,0.01282051282051282,0.07692307692307693,0.07692307692307693,0.03296703296703297,0.09259259259259259,0.01282051282051282,0.07692307692307693,0.07692307692307693,0.022204744557032256,0.05555555555555555,0.01282051282051282,0.07692307692307693,0.07692307692307693,0.017965157765487898,0.04444444444444444,0.01282051282051282,0.07692307692307693,0.07692307692307693,0.016585399505193273,0.03888888888888889,0.05128205128205128,0.15384615384615385,0.08097165991902834,0.03291214770598432
query_dedup,train,relevance_grade,1,query_intent,Safety / Contraindication,58,38,20,0.034482758620689655,0.0062134502923976605,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.034482758620689655,0.03252923976608187,0.07894736842105263,0.06140350877192983,0.045144369676579095,0.031034482758620693,0.036288638262322474,0.10526315789473684,0.06798245614035088,0.04088839756090289,0.031034482758620693,0.05320593149540518,0.15789473684210525,0.075031328320802,0.047495760865690385,0.026724137931034488,0.05320593149540518,0.15789473684210525,0.075031328320802,0.047495760865690385
query_dedup,train,relevance_grade,1,query_intent,Treatment Change / Escalation,25,19,6,0.08,0.0,0.0,0.0,0.0,0.06666666666666667,0.03289473684210526,0.10526315789473684,0.03508771929824561,0.026672104538423603,0.064,0.08552631578947369,0.15789473684210525,0.0456140350877193,0.04684811994024264,0.052000000000000005,0.08552631578947369,0.15789473684210525,0.0456140350877193,0.04665498455536611,0.054000000000000006,0.1067251461988304,0.2631578947368421,0.05263157894736842,0.05597872499701623
query_dedup,validation,relevance_grade,1,query_language,EN,44,25,19,0.022727272727272728,0.008,0.04,0.04,0.005714285714285714,0.0303030303030303,0.008,0.04,0.04,0.003356687972425322,0.02727272727272727,0.008,0.04,0.04,0.003141187510973313,0.02727272727272728,0.008,0.04,0.04,0.003141187510973313,0.03636363636363637,0.059666666666666666,0.16,0.047857142857142855,0.017814606366558162
query_dedup,validation,relevance_grade,1,query_language,ID,20,16,4,0.1,0.041666666666666664,0.125,0.125,0.08928571428571429,0.06666666666666667,0.041666666666666664,0.125,0.125,0.05636305450042986,0.06,0.041666666666666664,0.125,0.125,0.052918390232300064,0.034999999999999996,0.07291666666666667,0.1875,0.13392857142857142,0.06457123649509107,0.0375,0.08878968253968253,0.3125,0.14481872294372294,0.07239880657288611
query_dedup,validation,relevance_grade,1,query_language,MIXED,35,28,7,0.11428571428571428,0.0071428571428571435,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.09523809523809525,0.014285714285714287,0.07142857142857142,0.05357142857142857,0.03193705801325538,0.08000000000000002,0.021428571428571432,0.10714285714285714,0.0625,0.026827416983040305,0.07142857142857144,0.03928571428571429,0.14285714285714285,0.06607142857142857,0.029670695288524673,0.054285714285714284,0.03928571428571429,0.14285714285714285,0.06607142857142857,0.029670695288524673
query_dedup,validation,relevance_grade,1,query_intent,Comparative Treatment Choice,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
query_dedup,validation,relevance_grade,1,query_intent,Dosing / Administration,21,13,8,0.047619047619047616,0.015384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.047619047619047616,0.03076923076923077,0.15384615384615385,0.11538461538461539,0.0687875095670116,0.0380952380952381,0.03076923076923077,0.15384615384615385,0.11538461538461539,0.055037772784657456,0.0380952380952381,0.06923076923076922,0.23076923076923078,0.12307692307692308,0.06116175682723917,0.03333333333333334,0.06923076923076922,0.23076923076923078,0.12307692307692308,0.06116175682723917
query_dedup,validation,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,validation,relevance_grade,1,query_intent,Guideline / Evidence Lookup,8,7,1,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.028571428571428574,0.14285714285714285,0.03571428571428571,0.0050966613320830865,0.07500000000000001,0.028571428571428574,0.14285714285714285,0.03571428571428571,0.0050966613320830865,0.056249999999999994,0.028571428571428574,0.14285714285714285,0.03571428571428571,0.0050966613320830865
query_dedup,validation,relevance_grade,1,query_intent,Interaction / Combination,4,4,0,0.25,0.125,0.25,0.25,0.25,0.08333333333333333,0.125,0.25,0.25,0.1532867981913646,0.05,0.125,0.25,0.25,0.1532867981913646,0.05,0.25,0.5,0.2857142857142857,0.20438239758848614,0.05,0.5,0.75,0.30357142857142855,0.26837190379094
query_dedup,validation,relevance_grade,1,query_intent,Management / Treatment Selection,14,10,4,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.0071428571428571435,0.0,0.0,0.0,0.0,0.014285714285714287,0.01111111111111111,0.1,0.00909090909090909,0.009439628535590262
query_dedup,validation,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.05000000000000001,0.0,0.0,0.0,0.0
query_dedup,validation,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,6,3,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.03333333333333334,0.0,0.0,0.0,0.0,0.03888888888888889,0.0,0.0,0.0,0.0
query_dedup,validation,relevance_grade,1,query_intent,Prophylaxis / Maintenance,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.05,0.047619047619047616,0.3333333333333333,0.027777777777777776,0.010281611962939356
query_dedup,validation,relevance_grade,1,query_intent,Safety / Contraindication,14,10,4,0.21428571428571427,0.03666666666666667,0.2,0.2,0.05714285714285714,0.11904761904761904,0.03666666666666667,0.2,0.2,0.03725788785520524,0.11428571428571428,0.03666666666666667,0.2,0.2,0.031207673872567548,0.06428571428571428,0.03666666666666667,0.2,0.2,0.029413988134184537,0.06785714285714287,0.049166666666666664,0.3,0.20625,0.03838657266482162
query_dedup,validation,relevance_grade,1,query_intent,Treatment Change / Escalation,14,10,4,0.14285714285714285,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0642857142857143,0.0,0.0,0.0,0.0,0.06071428571428572,0.016666666666666666,0.1,0.00625,0.0021151601273434973
query_dedup,test,relevance_grade,1,query_language,EN,47,31,16,0.0,0.0,0.0,0.0,0.0,0.014184397163120567,0.0,0.0,0.0,0.0,0.02553191489361702,0.011827956989247313,0.06451612903225806,0.014516129032258065,0.003525739113977966,0.025531914893617023,0.026472094214029702,0.16129032258064516,0.027764976958525346,0.013390650945337385,0.032978723404255325,0.026472094214029702,0.16129032258064516,0.027764976958525346,0.013390650945337385
query_dedup,test,relevance_grade,1,query_language,ID,22,17,5,0.045454545454545456,0.0,0.0,0.0,0.0,0.0606060606060606,0.007352941176470588,0.058823529411764705,0.0196078431372549,0.001971759353036792,0.05454545454545454,0.015756302521008403,0.11764705882352941,0.03137254901960784,0.006370715617676487,0.0681818181818182,0.042226890756302524,0.29411764705882354,0.05693277310924369,0.019188345273611334,0.06136363636363638,0.06043417366946778,0.35294117647058826,0.06039298072170044,0.023058803928788986
query_dedup,test,relevance_grade,1,query_language,MIXED,32,20,12,0.03125,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.04375,0.025,0.1,0.010555555555555556,0.012557232611852393,0.0359375,0.03125,0.15,0.013680555555555557,0.014966876300712233
query_dedup,test,relevance_grade,1,query_intent,Comparative Treatment Choice,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
query_dedup,test,relevance_grade,1,query_intent,Dosing / Administration,25,17,8,0.0,0.0,0.0,0.0,0.0,0.026666666666666665,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.04,0.020168067226890758,0.11764705882352941,0.015756302521008403,0.015317081156368085,0.042,0.027521008403361344,0.17647058823529413,0.019432773109243698,0.018151956084438488
query_dedup,test,relevance_grade,1,query_intent,Efficacy / Outcomes,6,3,3,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0
query_dedup,test,relevance_grade,1,query_intent,Guideline / Evidence Lookup,8,7,1,0.125,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0
query_dedup,test,relevance_grade,1,query_intent,Interaction / Combination,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03571428571428571,0.25,0.05,0.019878851499579738,0.04,0.08571428571428572,0.5,0.09166666666666667,0.03133267296720072,0.06,0.12142857142857143,0.5,0.09166666666666667,0.03575268228114174
query_dedup,test,relevance_grade,1,query_intent,Management / Treatment Selection,10,8,2,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.04,0.020833333333333332,0.125,0.03125,0.0030994456251215003,0.030000000000000006,0.03645833333333333,0.25,0.049107142857142856,0.01831845336347478,0.034999999999999996,0.03645833333333333,0.25,0.049107142857142856,0.01831845336347478
query_dedup,test,relevance_grade,1,query_intent,Mechanism / Background Knowledge,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.05714285714285715,0.037037037037037035,0.3333333333333333,0.047619047619047616,0.015306726023415746,0.04285714285714286,0.037037037037037035,0.3333333333333333,0.047619047619047616,0.015306726023415746
query_dedup,test,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.025000000000000005,0.0,0.0,0.0,0.0
query_dedup,test,relevance_grade,1,query_intent,Prophylaxis / Maintenance,9,6,3,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.06666666666666668,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.014083724588724157,0.06666666666666667,0.08888888888888889,0.3333333333333333,0.05000000000000001,0.04998810698356775,0.05555555555555555,0.08888888888888889,0.3333333333333333,0.05000000000000001,0.04998810698356775
query_dedup,test,relevance_grade,1,query_intent,Safety / Contraindication,12,6,6,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.020833333333333332,0.16666666666666666,0.05555555555555555,0.00558665150027091,0.05000000000000001,0.020833333333333332,0.16666666666666666,0.05555555555555555,0.004797793250363556,0.05000000000000001,0.041666666666666664,0.3333333333333333,0.07638888888888888,0.013103470819900152,0.037500000000000006,0.041666666666666664,0.3333333333333333,0.07638888888888888,0.013103470819900152
query_dedup,test,relevance_grade,1,query_intent,Treatment Change / Escalation,7,3,4,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.042857142857142864,0.05555555555555555,0.3333333333333333,0.037037037037037035,0.011906119289328767,0.042857142857142864,0.1111111111111111,0.6666666666666666,0.056644880174291944,0.0279453725834141
