protocol,split,experiment,scheme,threshold,dimension,value,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20,full_ndcg@10,delta_vs_full
temporal,test,full:minus_entities,relevance_grade,1,query_language,EN,70,52,18,0.0285714285714285,0.0038461538461538,0.0192307692307692,0.0192307692307692,0.0082417582417582,0.019047619047619,0.0038461538461538,0.0192307692307692,0.0192307692307692,0.005551186139258,0.0342857142857142,0.0269230769230769,0.0576923076923076,0.0278846153846153,0.0135711037939432,0.0328571428571428,0.0557692307692307,0.0961538461538461,0.0319444444444444,0.0208911381827422,0.0328571428571428,0.0788461538461538,0.1153846153846153,0.0333180708180708,0.0268815987335801,0.0227895301633486,-0.001898391980606401
temporal,test,full:minus_entities,relevance_grade,1,query_language,ID,25,20,5,0.08,0.0083333333333333,0.05,0.05,0.0166666666666666,0.0666666666666666,0.0083333333333333,0.05,0.05,0.0078213121003792,0.048,0.0083333333333333,0.05,0.05,0.0069345063087154,0.024,0.0083333333333333,0.05,0.05,0.0066080525243479,0.0279999999999999,0.0166666666666666,0.05,0.05,0.0081370119098974,0.0101999099632988,-0.0035918574389509003
temporal,test,full:minus_entities,relevance_grade,1,query_language,MIXED,44,38,6,0.0227272727272727,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0363636363636363,0.0160818713450292,0.0526315789473684,0.0118421052631578,0.0041717842364856,0.034090909090909,0.0490810359231411,0.1052631578947368,0.0195175438596491,0.0149769903172174,0.0352272727272727,0.0622389306599832,0.131578947368421,0.0213972431077694,0.0202790570909417,0.0196023255681289,-0.004625335250911498
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Comparative Treatment Choice,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Dosing / Administration,29,22,7,0.0344827586206896,0.0,0.0,0.0,0.0,0.0229885057471264,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0310344827586206,0.0454545454545454,0.0454545454545454,0.0056818181818181,0.0143393125811694,0.0293103448275862,0.0454545454545454,0.0454545454545454,0.0056818181818181,0.0143393125811694,0.0260075973587836,-0.0116682847776142
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Efficacy / Outcomes,6,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Guideline / Evidence Lookup,17,12,5,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0235294117647058,0.0,0.0,0.0,0.0,0.0117647058823529,0.0,0.0,0.0,0.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Interaction / Combination,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1851851851851852,0.3333333333333333,0.0833333333333333,0.0764498002317857,0.05,0.2037037037037037,0.3333333333333333,0.0833333333333333,0.086078929125487,0.0333333333333333,0.2037037037037037,0.3333333333333333,0.0833333333333333,0.086078929125487,0.0680896622715764,0.0179892668539106
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Management / Treatment Selection,17,13,4,0.1176470588235294,0.0153846153846153,0.0769230769230769,0.0769230769230769,0.0329670329670329,0.0588235294117647,0.0153846153846153,0.0769230769230769,0.0769230769230769,0.0222047445570322,0.0470588235294117,0.0307692307692307,0.1538461538461538,0.0923076923076923,0.0211554491701275,0.0235294117647058,0.0307692307692307,0.1538461538461538,0.0923076923076923,0.0211554491701275,0.0205882352941176,0.0461538461538461,0.1538461538461538,0.0923076923076923,0.0254282125419549,0.0185074176269021,0.0026480315432253973
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Mechanism / Background Knowledge,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.0555555555555555,0.1111111111111111,0.0222222222222222,0.0145006175187927,0.0333333333333333,0.2222222222222222,0.3333333333333333,0.045679012345679,0.0567941495429642,0.0333333333333333,0.2222222222222222,0.3333333333333333,0.045679012345679,0.0567941495429642,0.0504137529452839,0.006380396597680298
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0238095238095238,0.1666666666666666,0.0277777777777777,0.0062263634866446,0.03125,0.0238095238095238,0.1666666666666666,0.0277777777777777,0.0062263634866446,0.0,0.0062263634866446
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Safety / Contraindication,19,15,4,0.0526315789473684,0.0111111111111111,0.0666666666666666,0.0666666666666666,0.0222222222222222,0.0526315789473684,0.0111111111111111,0.0666666666666666,0.0666666666666666,0.010428416133839,0.0526315789473684,0.0111111111111111,0.0666666666666666,0.0666666666666666,0.0092460084116205,0.0473684210526315,0.0111111111111111,0.0666666666666666,0.0666666666666666,0.0088107366991306,0.0526315789473684,0.0555555555555555,0.1333333333333333,0.0714285714285714,0.0242812517066315,0.0088107366991306,0.0
temporal,test,full:minus_entities,relevance_grade,1,query_intent,Treatment Change / Escalation,16,14,2,0.0625,0.0,0.0,0.0,0.0,0.0208333333333333,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0375,0.0714285714285714,0.0714285714285714,0.0051020408163265,0.0182827160578439,0.023339697691576,-0.023339697691576
temporal,test,full:minus_entities,relevance_grade,1,has_context,False,73,59,14,0.0547945205479452,0.0062146892655367,0.0338983050847457,0.0338983050847457,0.0129136400322841,0.0319634703196347,0.0062146892655367,0.0338983050847457,0.0338983050847457,0.007543863072017,0.0438356164383561,0.0369114877589453,0.1016949152542373,0.0491525423728813,0.0169985648211155,0.0383561643835616,0.0666397632499327,0.1525423728813559,0.0555555555555555,0.0249518812077641,0.0356164383561643,0.0982781813290287,0.1864406779661017,0.0579768630616088,0.0341647909324435,0.0264707626687418,-0.0015188814609777002
temporal,test,full:minus_entities,relevance_grade,1,has_context,True,66,51,15,0.0151515151515151,0.0,0.0,0.0,0.0,0.0252525252525252,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0242424242424242,0.0196078431372549,0.0196078431372549,0.0024509803921568,0.006185585819328,0.0295454545454545,0.0196078431372549,0.0196078431372549,0.0024509803921568,0.006185585819328,0.0112189635665341,-0.005033377747206099
temporal,test,full:minus_entities,relevance_grade,1,multiple_entity_dimensions,True,139,110,29,0.0359712230215827,0.0033333333333333,0.0181818181818181,0.0181818181818181,0.0069264069264069,0.0287769784172661,0.0033333333333333,0.0181818181818181,0.0181818181818181,0.0040462538295364,0.037410071942446,0.0197979797979798,0.0545454545454545,0.0263636363636363,0.0091174120404165,0.0316546762589928,0.0448340548340548,0.0909090909090909,0.0309343434343434,0.0162511442549437,0.0327338129496402,0.0618037518037518,0.109090909090909,0.0322330447330447,0.0211926140163627,0.0193994739940818,-0.0031483297391380997
temporal,test,full:minus_context,relevance_grade,1,query_language,EN,70,52,18,0.0142857142857142,0.0,0.0,0.0,0.0,0.0238095238095238,0.0038461538461538,0.0192307692307692,0.0064102564102564,0.002775593069629,0.02,0.0038461538461538,0.0192307692307692,0.0064102564102564,0.0023895740757585,0.0314285714285714,0.0589743589743589,0.1153846153846153,0.0219780219780219,0.0227895301633486,0.0292857142857142,0.0782051282051282,0.1538461538461538,0.0239010989010989,0.0266798838265842,0.0227895301633486,0.0
temporal,test,full:minus_context,relevance_grade,1,query_language,ID,25,20,5,0.08,0.0083333333333333,0.05,0.05,0.0166666666666666,0.0533333333333333,0.0083333333333333,0.05,0.05,0.0078213121003792,0.04,0.0083333333333333,0.05,0.05,0.0069345063087154,0.048,0.0349999999999999,0.15,0.06,0.0182402248822503,0.038,0.0433333333333333,0.15,0.06,0.0197958193464767,0.0101999099632988,0.0080403149189515
temporal,test,full:minus_context,relevance_grade,1,query_language,MIXED,44,38,6,0.0454545454545454,0.0,0.0,0.0,0.0,0.0454545454545454,0.0032894736842105,0.0263157894736842,0.0131578947368421,0.0089980898474427,0.0454545454545454,0.0062134502923976,0.0526315789473684,0.0184210526315789,0.0086254452641992,0.0318181818181818,0.0222953216374269,0.0789473684210526,0.0210526315789473,0.0119953564545002,0.0295454545454545,0.0655284043441938,0.1578947368421052,0.0265046099411424,0.0254026840355549,0.0196023255681289,-0.007606969113628698
temporal,test,full:minus_context,relevance_grade,1,query_intent,Comparative Treatment Choice,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05,0.2,0.4,0.0217647058823529,0.0719160009716549,0.0,0.0
temporal,test,full:minus_context,relevance_grade,1,query_intent,Dosing / Administration,29,22,7,0.0689655172413793,0.0,0.0,0.0,0.0,0.057471264367816,0.0056818181818181,0.0454545454545454,0.0227272727272727,0.0155421551910374,0.0482758620689655,0.0056818181818181,0.0454545454545454,0.0227272727272727,0.0137543680389365,0.0310344827586206,0.0208333333333333,0.0909090909090909,0.0272727272727272,0.0201776642706537,0.0310344827586206,0.0662878787878787,0.1363636363636363,0.0307692307692307,0.0321162794996171,0.0260075973587836,-0.005829933088129902
temporal,test,full:minus_context,relevance_grade,1,query_intent,Efficacy / Outcomes,6,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_context,relevance_grade,1,query_intent,Guideline / Evidence Lookup,17,12,5,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0352941176470588,0.0,0.0,0.0,0.0,0.0352941176470588,0.0,0.0,0.0,0.0,0.0264705882352941,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_context,relevance_grade,1,query_intent,Interaction / Combination,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0185185185185185,0.1666666666666666,0.0333333333333333,0.0041951371971615,0.05,0.2037037037037037,0.3333333333333333,0.0571428571428571,0.0680896622715764,0.0333333333333333,0.2037037037037037,0.3333333333333333,0.0571428571428571,0.0680896622715764,0.0680896622715764,0.0
temporal,test,full:minus_context,relevance_grade,1,query_intent,Management / Treatment Selection,17,13,4,0.0588235294117647,0.0,0.0,0.0,0.0,0.0588235294117647,0.0153846153846153,0.0769230769230769,0.0256410256410256,0.0111023722785161,0.0470588235294117,0.0153846153846153,0.0769230769230769,0.0256410256410256,0.009558296303034,0.0529411764705882,0.0589743589743589,0.3076923076923077,0.0589743589743589,0.0185074176269021,0.0323529411764705,0.0589743589743589,0.3076923076923077,0.0589743589743589,0.0185074176269021,0.0185074176269021,0.0
temporal,test,full:minus_context,relevance_grade,1,query_intent,Mechanism / Background Knowledge,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0428571428571428,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_context,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.1666666666666666,0.2222222222222222,0.0296296296296296,0.0504137529452839,0.0222222222222222,0.1666666666666666,0.2222222222222222,0.0296296296296296,0.0504137529452839,0.0504137529452839,0.0
temporal,test,full:minus_context,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875,0.0238095238095238,0.1666666666666666,0.0119047619047619,0.0044740470082268,0.0,0.0
temporal,test,full:minus_context,relevance_grade,1,query_intent,Safety / Contraindication,19,15,4,0.0526315789473684,0.0111111111111111,0.0666666666666666,0.0666666666666666,0.0222222222222222,0.0526315789473684,0.0111111111111111,0.0666666666666666,0.0666666666666666,0.010428416133839,0.031578947368421,0.0111111111111111,0.0666666666666666,0.0666666666666666,0.0092460084116205,0.031578947368421,0.0111111111111111,0.0666666666666666,0.0666666666666666,0.0088107366991306,0.0342105263157894,0.0555555555555555,0.1333333333333333,0.07,0.0150650637596658,0.0088107366991306,0.0
temporal,test,full:minus_context,relevance_grade,1,query_intent,Treatment Change / Escalation,16,14,2,0.0625,0.0,0.0,0.0,0.0,0.0208333333333333,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0375,0.0357142857142857,0.0714285714285714,0.0119047619047619,0.023339697691576,0.03125,0.0357142857142857,0.0714285714285714,0.0119047619047619,0.023339697691576,0.023339697691576,0.0
temporal,test,full:minus_context,relevance_grade,1,has_context,False,73,59,14,0.0410958904109589,0.0028248587570621,0.0169491525423728,0.0169491525423728,0.0056497175141242,0.0319634703196347,0.0062146892655367,0.0338983050847457,0.0225988700564971,0.0050975776547168,0.0301369863013698,0.0080979284369114,0.0508474576271186,0.0259887005649717,0.0048833695135037,0.0356164383561643,0.0704331450094161,0.1694915254237288,0.0430992736077481,0.0264707626687418,0.0308219178082191,0.0756793112725316,0.1864406779661017,0.0443099273607748,0.0274530706574518,0.0264707626687418,0.0
temporal,test,full:minus_context,relevance_grade,1,has_context,True,66,51,15,0.0303030303030303,0.0,0.0,0.0,0.0,0.0404040404040404,0.0024509803921568,0.0196078431372549,0.0098039215686274,0.0067044591020161,0.0333333333333333,0.0024509803921568,0.0196078431372549,0.0098039215686274,0.0059332568011098,0.0333333333333333,0.0089869281045751,0.0392156862745098,0.0117647058823529,0.0087040904696937,0.031060606060606,0.0580065359477124,0.1176470588235294,0.0163871883595067,0.0221341405975166,0.0112189635665341,-0.0025148730968403993
temporal,test,full:minus_context,relevance_grade,1,multiple_entity_dimensions,True,139,110,29,0.0359712230215827,0.0015151515151515,0.009090909090909,0.009090909090909,0.003030303030303,0.0359712230215827,0.0044696969696969,0.0272727272727272,0.0166666666666666,0.0058425863257374,0.0316546762589928,0.0054797979797979,0.0363636363636363,0.0184848484848484,0.0053701354377574,0.0345323741007194,0.0419444444444444,0.109090909090909,0.0285714285714285,0.0182334873764559,0.0309352517985611,0.0674855699855699,0.1545454545454545,0.0313639301874596,0.0249870212660273,0.0193994739940818,-0.0011659866176258991
temporal,test,full:minus_intent,relevance_grade,1,query_language,EN,70,52,18,0.0285714285714285,0.0032051282051282,0.0192307692307692,0.0192307692307692,0.0027472527472527,0.0285714285714285,0.0128205128205128,0.0384615384615384,0.0256410256410256,0.0101096062376871,0.0285714285714285,0.0166666666666666,0.0576923076923076,0.0294871794871794,0.0117763889047741,0.03,0.0358974358974358,0.0769230769230769,0.0326923076923076,0.0186042771997167,0.0278571428571428,0.0589743589743589,0.1153846153846153,0.0356684981684981,0.0241384130154815,0.0227895301633486,-0.0041852529636319
temporal,test,full:minus_intent,relevance_grade,1,query_language,ID,25,20,5,0.04,0.0,0.0,0.0,0.0,0.0266666666666666,0.0,0.0,0.0,0.0,0.048,0.0083333333333333,0.05,0.01,0.0026826332323122,0.036,0.0083333333333333,0.05,0.01,0.0025563436693973,0.034,0.0183333333333333,0.1,0.0126315789473684,0.0054313996446791,0.0101999099632988,-0.0076435662939015
temporal,test,full:minus_intent,relevance_grade,1,query_language,MIXED,44,38,6,0.0454545454545454,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0318181818181818,0.0062134502923976,0.0526315789473684,0.0105263157894736,0.0055449150134836,0.0318181818181818,0.0062134502923976,0.0526315789473684,0.0105263157894736,0.005178494089249,0.0329545454545454,0.035453216374269,0.0789473684210526,0.0124060150375939,0.0130496087085916,0.0196023255681289,-0.014423831478879899
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Comparative Treatment Choice,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Dosing / Administration,29,22,7,0.0689655172413793,0.0,0.0,0.0,0.0,0.0229885057471264,0.0,0.0,0.0,0.0,0.0344827586206896,0.0056818181818181,0.0454545454545454,0.009090909090909,0.0084334521513368,0.0310344827586206,0.0056818181818181,0.0454545454545454,0.009090909090909,0.0078901540936558,0.0293103448275862,0.0511363636363636,0.0909090909090909,0.0123376623376623,0.0195246097668292,0.0260075973587836,-0.0181174432651278
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Efficacy / Outcomes,6,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Guideline / Evidence Lookup,17,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0176470588235294,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Interaction / Combination,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0185185185185185,0.1666666666666666,0.0333333333333333,0.0041951371971615,0.0166666666666666,0.0185185185185185,0.1666666666666666,0.0333333333333333,0.0038665642218393,0.0416666666666666,0.2037037037037037,0.3333333333333333,0.0472222222222222,0.0560969784139266,0.0680896622715764,-0.0642230980497371
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Management / Treatment Selection,17,13,4,0.1176470588235294,0.0128205128205128,0.0769230769230769,0.0769230769230769,0.0109890109890109,0.0980392156862745,0.0128205128205128,0.0769230769230769,0.0769230769230769,0.0051569090771731,0.0823529411764705,0.0282051282051282,0.1538461538461538,0.0923076923076923,0.0118240397455213,0.0529411764705882,0.0282051282051282,0.1538461538461538,0.0923076923076923,0.0117350400708285,0.0441176470588235,0.0589743589743589,0.3076923076923077,0.1018507807981492,0.0175071960322198,0.0185074176269021,-0.006772377556073602
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Mechanism / Background Knowledge,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.1111111111111111,0.1111111111111111,0.0185185185185185,0.0395785763453358,0.0166666666666666,0.1111111111111111,0.1111111111111111,0.0185185185185185,0.0395785763453358,0.0504137529452839,-0.0108351765999481
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875,0.0,0.0,0.0,0.0,0.0,0.0
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Safety / Contraindication,19,15,4,0.0,0.0,0.0,0.0,0.0,0.0175438596491228,0.0,0.0,0.0,0.0,0.031578947368421,0.0111111111111111,0.0666666666666666,0.0133333333333333,0.0035768443097495,0.031578947368421,0.0111111111111111,0.0666666666666666,0.0133333333333333,0.003408458225863,0.0342105263157894,0.0111111111111111,0.0666666666666666,0.0133333333333333,0.003408458225863,0.0088107366991306,-0.0054022784732676
temporal,test,full:minus_intent,relevance_grade,1,query_intent,Treatment Change / Escalation,16,14,2,0.0625,0.0,0.0,0.0,0.0,0.0416666666666666,0.0357142857142857,0.0714285714285714,0.0238095238095238,0.0327614075968913,0.0375,0.0357142857142857,0.0714285714285714,0.0238095238095238,0.0327614075968913,0.0375,0.0357142857142857,0.0714285714285714,0.0238095238095238,0.0327614075968913,0.040625,0.0357142857142857,0.0714285714285714,0.0238095238095238,0.0327614075968913,0.023339697691576,0.009421709905315299
temporal,test,full:minus_intent,relevance_grade,1,has_context,False,73,59,14,0.0410958904109589,0.0028248587570621,0.0169491525423728,0.0169491525423728,0.0024213075060532,0.0365296803652968,0.0112994350282485,0.0338983050847457,0.0225988700564971,0.0089101614298259,0.0383561643835616,0.01939736346516,0.0847457627118644,0.0327683615819209,0.011715181540296,0.0356164383561643,0.0363465160075329,0.1016949152542373,0.035593220338983,0.0176567571712585,0.034931506849315,0.0619585687382297,0.1525423728813559,0.0391083641306656,0.0242401556907604,0.0264707626687418,-0.0088140054974833
temporal,test,full:minus_intent,relevance_grade,1,has_context,True,66,51,15,0.0303030303030303,0.0,0.0,0.0,0.0,0.0151515151515151,0.0,0.0,0.0,0.0,0.0272727272727272,0.0024509803921568,0.0196078431372549,0.0039215686274509,0.003637959751557,0.0272727272727272,0.0024509803921568,0.0196078431372549,0.0039215686274509,0.0034035958835378,0.0257575757575757,0.0220588235294117,0.0392156862745098,0.0053221288515406,0.0084223806837302,0.0112189635665341,-0.007815367682996299
temporal,test,full:minus_intent,relevance_grade,1,multiple_entity_dimensions,True,139,110,29,0.0359712230215827,0.0015151515151515,0.009090909090909,0.009090909090909,0.0012987012987012,0.026378896882494,0.006060606060606,0.0181818181818181,0.0121212121212121,0.0047790865850884,0.0330935251798561,0.011540404040404,0.0545454545454545,0.0193939393939393,0.0079702878018807,0.0316546762589928,0.0206313131313131,0.0636363636363636,0.0209090909090909,0.0110484733014971,0.0305755395683453,0.0434595959595959,0.1,0.0234438368648894,0.0169064600056828,0.0193994739940818,-0.0083510006925847
query,validation,full:minus_bm25,relevance_grade,1,query_language,EN,43,28,15,0.0,0.0,0.0,0.0,0.0,0.0077519379844961,0.0,0.0,0.0,0.0,0.0186046511627906,0.0071428571428571,0.0357142857142857,0.0071428571428571,0.0022247122118752,0.0441860465116279,0.0211734693877551,0.1428571428571428,0.0206774376417233,0.0100543105509308,0.0372093023255813,0.0613520408163265,0.1785714285714285,0.0227782779778578,0.0201848979376035,0.0228469760350505,-0.012792665484119699
query,validation,full:minus_bm25,relevance_grade,1,query_language,ID,16,9,7,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.040625,0.0138888888888888,0.1111111111111111,0.0079365079365079,0.0052106272949411,0.0,0.0
query,validation,full:minus_bm25,relevance_grade,1,query_language,MIXED,41,33,8,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0439024390243902,0.005050505050505,0.0303030303030303,0.006060606060606,0.0043570202239011,0.0390243902439024,0.0414141414141414,0.0909090909090909,0.0121212121212121,0.0169220247197486,0.0378048780487804,0.0525252525252525,0.1212121212121212,0.0140151515151515,0.0184564761460626,0.0069854071846703,0.0099366175350783
query,validation,full:minus_bm25,relevance_grade,1,query_intent,Comparative Treatment Choice,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,validation,full:minus_bm25,relevance_grade,1,query_intent,Dosing / Administration,21,14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095238095238095,0.0142857142857142,0.0714285714285714,0.0142857142857142,0.0044494244237504,0.0238095238095238,0.0142857142857142,0.0714285714285714,0.0142857142857142,0.0044494244237504,0.0333333333333333,0.0142857142857142,0.0714285714285714,0.0142857142857142,0.0044494244237504,0.0044494244237504,0.0
query,validation,full:minus_bm25,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,validation,full:minus_bm25,relevance_grade,1,query_intent,Guideline / Evidence Lookup,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0545454545454545,0.0,0.0,0.0,0.0,0.0545454545454545,0.0,0.0,0.0,0.0,0.0545454545454545,0.0222222222222222,0.1111111111111111,0.0069444444444444,0.0022518333955133,0.0032786325863284,-0.0032786325863284
query,validation,full:minus_bm25,relevance_grade,1,query_intent,Interaction / Combination,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,0.5,0.5,0.0294117647058823,0.1199062332840657,0.1666666666666666,-0.1666666666666666
query,validation,full:minus_bm25,relevance_grade,1,query_intent,Management / Treatment Selection,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272727272727272,0.015625,0.125,0.0178571428571428,0.0080126170366832,0.0272727272727272,0.015625,0.125,0.0178571428571428,0.0080126170366832,0.0,0.0080126170366832
query,validation,full:minus_bm25,relevance_grade,1,query_intent,Mechanism / Background Knowledge,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.3333333333333333,0.0333333333333333,0.0963549421059626,0.06,0.3333333333333333,0.3333333333333333,0.0333333333333333,0.0963549421059626,0.0,0.0963549421059626
query,validation,full:minus_bm25,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545454545454545,0.0380952380952381,0.2222222222222222,0.025,0.0195980056716542,0.0454545454545454,0.0380952380952381,0.2222222222222222,0.025,0.0195980056716542,0.021611086807979,-0.002013081136324802
