query_id,content_id,query_text,query_language,query_intent,content_title,content_type,content_language,first_observed_at,last_observed_at,exposure_count,observed_sessions,relevance_grade,mean_exposure_grade,conservative_relevance_grade,event_hierarchy_relevance_grade,positive_exposures,meaningful_exposures,strong_exposures,unengaged_exposures,distinct_observed_grades,conflicting_observations,observed_judgment,judgment_scope,aggregation_rule,grade_zero_semantics,relevance_grade_description
Q047,C074,Tiotropium long term outcomes COPD,EN,Efficacy / Outcomes,Topiramate Real-World Evidence in Migraine: A Retrospective Study,article,MIXED,2025-01-02 15:10:12,2025-01-02 15:10:12,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q047,C151,Tiotropium long term outcomes COPD,EN,Efficacy / Outcomes,Monitoring Parameters for Nitroimidazoles in Inflammatory Bowel Disease,clinical_summary,EN,2025-01-02 15:10:02,2025-01-02 15:10:02,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q047,C159,Tiotropium long term outcomes COPD,EN,Efficacy / Outcomes,Long-term Outcomes of Nitroimidazoles Therapy in Inflammatory Bowel Disease,article,EN,2025-01-02 15:10:02,2025-01-02 15:10:02,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q047,C186,Tiotropium long term outcomes COPD,EN,Efficacy / Outcomes,Konsensus Nasional: Chronic Lymphocytic Leukaemia di Indonesia 2022,guideline,ID,2025-01-02 15:10:04,2025-01-02 15:10:04,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q047,C245,Tiotropium long term outcomes COPD,EN,Efficacy / Outcomes,Monitoring Parameters for Factor Xa inhibitors in Deep Vein Thrombosis,clinical_summary,EN,2025-01-02 15:10:05,2025-01-02 15:10:05,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q047,C277,Tiotropium long term outcomes COPD,EN,Efficacy / Outcomes,"Diazepam: Pharmacology, Dosing, and Clinical Use in Febrile Seizure",drug_profile,EN,2025-01-02 15:10:10,2025-01-02 15:10:10,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q047,C321,Tiotropium long term outcomes COPD,EN,Efficacy / Outcomes,Kasus Sulit: Sepsis Refrakter terhadap Norepinephrine,case_report,ID,2025-01-02 15:10:04,2025-01-02 15:10:04,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q048,C020,Ibuprofen long term outcomes Systemic Lupus Erythematosus,EN,Efficacy / Outcomes,Clinical Practice Guideline: Type 2 Diabetes Mellitus Management 2021,guideline,EN,2025-01-25 02:17:37,2025-01-25 02:17:37,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q048,C033,Ibuprofen long term outcomes Systemic Lupus Erythematosus,EN,Efficacy / Outcomes,"Statins: Mechanism, Indications, and Safety",drug_profile,MIXED,2025-01-25 02:17:29,2025-01-25 02:17:29,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q048,C056,Ibuprofen long term outcomes Systemic Lupus Erythematosus,EN,Efficacy / Outcomes,Biomarkers in Chronic Kidney Disease: Implications for SGLT2 inhibitors Therapy,article,EN,2025-01-25 02:17:27,2025-01-25 02:17:27,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q048,C074,Ibuprofen long term outcomes Systemic Lupus Erythematosus,EN,Efficacy / Outcomes,Topiramate Real-World Evidence in Migraine: A Retrospective Study,article,MIXED,2025-01-25 02:17:33,2025-01-25 02:17:33,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q048,C193,Ibuprofen long term outcomes Systemic Lupus Erythematosus,EN,Efficacy / Outcomes,Meta-analysis: Ibrutinib versus Standard of Care in Chronic Lymphocytic Leukaemia,review,EN,2025-01-25 02:17:35,2025-01-25 02:17:35,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q048,C287,Ibuprofen long term outcomes Systemic Lupus Erythematosus,EN,Efficacy / Outcomes,Challenging Case: Stunting / Malnutrition with Concurrent COPD,case_report,EN,2025-01-25 02:17:29,2025-01-25 02:17:29,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C009,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Case Report: Atypical Presentation of Obesity,case_report,EN,2025-01-23 04:42:16,2025-01-23 04:42:16,1,1,3,3.0,2,2,1,1,1,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,strong positive engagement
Q051,C132,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Practical Guide: Initiating Prednisolone in COPD,clinical_summary,MIXED,2025-01-26 13:45:20,2025-01-26 13:45:20,1,1,2,2.0,2,2,1,1,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,meaningful engagement
Q051,C180,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Risk Stratification in Major Depressive Disorder: Current Approaches,article,EN,2025-01-18 06:01:52,2025-01-18 06:01:52,1,1,2,2.0,2,2,1,1,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,meaningful engagement
Q051,C251,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,A Case of Deep Vein Thrombosis Resistant to Rivaroxaban,case_report,EN,2025-01-23 04:42:18,2025-01-23 04:42:18,1,1,2,2.0,1,1,1,1,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,meaningful engagement
Q051,C005,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,article,EN,2025-01-15 15:39:40,2025-01-18 06:02:08,2,2,1,0.5,1,1,1,0,0,1,2,True,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,weak engagement
Q051,C012,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,case_report,EN,2025-01-23 04:42:19,2025-01-23 04:42:19,1,1,1,1.0,1,1,1,0,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,weak engagement
Q051,C202,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Drug Interactions: Nivolumab in Non-Small Cell Lung Cancer Patients,clinical_summary,EN,2025-01-23 04:42:20,2025-01-23 04:42:20,1,1,1,1.0,1,1,1,0,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,weak engagement
Q051,C255,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,clinical_summary,EN,2025-01-23 04:42:23,2025-01-23 04:42:23,1,1,1,1.0,1,1,1,0,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,weak engagement
Q051,C001,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,clinical_summary,ID,2025-01-18 06:02:09,2025-01-18 06:02:09,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C020,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Clinical Practice Guideline: Type 2 Diabetes Mellitus Management 2021,guideline,EN,2025-01-26 13:45:41,2025-01-26 13:45:41,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C026,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Profil Keamanan Rivaroxaban pada Atrial Fibrillation,article,ID,2025-01-26 13:45:32,2025-01-26 13:45:32,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C037,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Atrial Fibrillation in Special Populations: Practical Guidance,clinical_summary,EN,2025-01-26 13:45:29,2025-01-26 13:45:29,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C039,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Switching Therapy in Stable Angina: A Step-by-Step Guide,clinical_summary,EN,2025-01-18 06:02:06,2025-01-18 06:02:06,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C051,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Clinical Practice Guideline: Nephrotic Syndrome Management 2022,guideline,EN,2025-01-26 13:45:34,2025-01-26 13:45:34,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C053,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Furosemide in Nephrotic Syndrome: Real-World Outcomes,article,MIXED,2025-01-23 04:41:59,2025-01-23 04:41:59,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C057,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Switching Therapy in Chronic Kidney Disease: A Step-by-Step Guide,clinical_summary,EN,2025-01-23 04:41:56,2025-01-23 04:41:56,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C069,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Long-term Outcomes of SGLT2 inhibitors Therapy in Chronic Kidney Disease,article,EN,2025-01-15 15:39:52,2025-01-15 15:39:52,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C075,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Migraine in Pregnancy: Safety and Management Guide,clinical_summary,MIXED,2025-01-18 06:02:01,2025-01-18 06:02:01,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C076,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Levetiracetam Drug Profile: Efficacy in Epilepsy,drug_profile,MIXED,2025-01-15 15:39:42,2025-01-15 15:39:42,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C082,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Rare Adverse Event of Aspirin in Ischaemic Stroke,case_report,EN,2025-01-15 15:39:41,2025-01-15 15:39:41,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C085,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Pedoman PNPK: Ischaemic Stroke,guideline,ID,2025-01-18 06:02:07,2025-01-18 06:02:07,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C090,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Monitoring Parameters for Fatty acid derivatives in Parkinson Disease,clinical_summary,EN,2025-01-23 04:42:22,2025-01-23 04:42:22,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C095,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Quick Reference: NRTIs combination Dosing in Urinary Tract Infection,clinical_summary,EN,2025-01-26 13:45:42,2025-01-26 13:45:42,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C103,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Profil Keamanan Amoxicillin pada HIV/AIDS,article,ID,2025-01-26 13:45:17,2025-01-26 13:45:17,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C145,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Metronidazole Drug Profile: Efficacy in Inflammatory Bowel Disease,drug_profile,EN,2025-01-15 15:39:51,2025-01-15 15:39:51,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C176,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,"Lithium: Pharmacology, Dosing, and Clinical Use in Bipolar Disorder",drug_profile,EN,2025-01-15 15:39:48,2025-01-15 15:39:48,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C185,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,clinical_summary,ID,2025-01-26 13:45:44,2025-01-26 13:45:44,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C189,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Clinical Practice Guideline: Colorectal Cancer Management 2020,guideline,EN,2025-01-23 04:42:17,2025-01-23 04:42:17,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C196,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Scoping Review: Emerging Therapies in Colorectal Cancer 2024,review,EN,2025-01-23 04:42:03,2025-01-23 04:42:03,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C204,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Profil Keamanan Ibrutinib pada Chronic Lymphocytic Leukaemia,article,ID,2025-01-18 06:01:58,2025-01-18 06:01:58,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C207,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,article,EN,2025-01-15 15:39:44,2025-01-26 13:45:30,2,2,0,0.0,0,0,0,0,0,2,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C217,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,"Adalimumab: Pharmacology, Dosing, and Clinical Use in Gout",drug_profile,EN,2025-01-26 13:45:33,2025-01-26 13:45:33,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C229,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Monitoring Parameters for Bisphosphonates in Osteoporosis,clinical_summary,EN,2025-01-18 06:02:04,2025-01-18 06:02:04,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C253,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Hasil Jangka Panjang Terapi Erythropoiesis stimulating agents pada Iron Deficiency Anaemia,article,ID,2025-01-15 15:39:31,2025-01-15 15:39:31,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C276,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Efektivitas Magnesium pada Preeclampsia,article,ID,2025-01-18 06:02:12,2025-01-18 06:02:12,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C282,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,New Insights into Febrile Seizure Pathophysiology and Treatment,article,MIXED,2025-01-15 15:39:34,2025-01-15 15:39:34,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C287,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Challenging Case: Stunting / Malnutrition with Concurrent COPD,case_report,EN,2025-01-15 15:39:43,2025-01-15 15:39:43,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C289,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Case Report: Atypical Presentation of Stunting / Malnutrition,case_report,EN,2025-01-26 13:45:41,2025-01-26 13:45:41,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C301,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Successful Management of Severe Sepsis with Norepinephrine,case_report,EN,2025-01-15 15:39:42,2025-01-15 15:39:42,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C309,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Profil Keamanan Meropenem pada Sepsis,article,ID,2025-01-18 06:02:16,2025-01-18 06:02:16,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C325,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,A Case of Psoriasis Resistant to Cyclosporine,case_report,EN,2025-01-15 15:39:44,2025-01-26 13:45:36,2,2,0,0.0,0,0,0,0,0,2,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C336,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,A Case of Psoriasis Resistant to Cyclosporine,case_report,EN,2025-01-23 04:42:17,2025-01-23 04:42:17,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q051,C345,add on therapy Malaria after Dolutegravir failure,EN,Treatment Change / Escalation,Dosis Topical calcineurin inhibitors pada Psoriasis: Referensi Cepat,clinical_summary,ID,2025-01-18 06:02:13,2025-01-18 06:02:13,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q052,C178,HIV/AIDS first line Penicillins evidence based,MIXED,Guideline / Evidence Lookup,A Case of Schizophrenia Resistant to Clozapine,case_report,EN,2025-01-06 10:07:34,2025-01-06 10:07:34,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q052,C221,HIV/AIDS first line Penicillins evidence based,MIXED,Guideline / Evidence Lookup,Meta-analisis: Alendronate pada Osteoporosis,review,ID,2025-01-06 10:07:26,2025-01-06 10:07:26,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q052,C231,HIV/AIDS first line Penicillins evidence based,MIXED,Guideline / Evidence Lookup,Dose Adjustment of Apixaban in Renal and Hepatic Impairment,clinical_summary,EN,2025-01-06 10:07:32,2025-01-06 10:07:32,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q052,C235,HIV/AIDS first line Penicillins evidence based,MIXED,Guideline / Evidence Lookup,"Vitamin K antagonists: Mechanism, Indications, and Safety",drug_profile,EN,2025-01-06 10:07:26,2025-01-06 10:07:26,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q052,C243,HIV/AIDS first line Penicillins evidence based,MIXED,Guideline / Evidence Lookup,Kasus Sulit: Deep Vein Thrombosis Refrakter terhadap Warfarin,case_report,ID,2025-01-06 10:07:32,2025-01-06 10:07:32,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q052,C288,HIV/AIDS first line Penicillins evidence based,MIXED,Guideline / Evidence Lookup,Zinc in Stunting / Malnutrition: Real-World Outcomes,article,MIXED,2025-01-06 10:07:28,2025-01-06 10:07:28,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q052,C296,HIV/AIDS first line Penicillins evidence based,MIXED,Guideline / Evidence Lookup,Narrative Review: Current Evidence for Zinc supplements in Stunting / Malnutrition,review,EN,2025-01-06 10:07:26,2025-01-06 10:07:26,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q054,C059,is Empagliflozin safe in Chronic Kidney Disease with renal impairment,EN,Safety / Contraindication,Safety Profile of Empagliflozin in Chronic Kidney Disease,article,EN,2025-01-04 10:55:15,2025-01-04 10:55:15,1,1,3,3.0,2,2,1,1,1,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,strong positive engagement
Q054,C330,is Empagliflozin safe in Chronic Kidney Disease with renal impairment,EN,Safety / Contraindication,New Insights into Psoriasis Pathophysiology and Treatment,article,EN,2025-01-04 10:55:05,2025-01-04 10:55:05,1,1,3,3.0,3,2,1,1,1,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,strong positive engagement
Q054,C037,is Empagliflozin safe in Chronic Kidney Disease with renal impairment,EN,Safety / Contraindication,Atrial Fibrillation in Special Populations: Practical Guidance,clinical_summary,EN,2025-01-04 10:55:18,2025-01-04 10:55:18,1,1,2,2.0,2,2,1,1,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,meaningful engagement
Q054,C094,is Empagliflozin safe in Chronic Kidney Disease with renal impairment,EN,Safety / Contraindication,"Tenofovir+Lamivudine: Pharmacology, Dosing, and Clinical Use in Urinary Tract Infection",drug_profile,EN,2025-01-04 10:55:21,2025-01-04 10:55:21,1,1,2,2.0,2,1,1,1,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,meaningful engagement
Q054,C219,is Empagliflozin safe in Chronic Kidney Disease with renal impairment,EN,Safety / Contraindication,Konsensus Nasional: Osteoporosis di Indonesia 2022,guideline,ID,2025-01-04 10:55:00,2025-01-04 10:55:00,1,1,2,2.0,1,1,1,1,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,meaningful engagement
Q054,C010,is Empagliflozin safe in Chronic Kidney Disease with renal impairment,EN,Safety / Contraindication,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,clinical_summary,ID,2025-01-04 10:55:09,2025-01-04 10:55:09,1,1,1,1.0,1,1,1,0,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,weak engagement
Q054,C051,is Empagliflozin safe in Chronic Kidney Disease with renal impairment,EN,Safety / Contraindication,Clinical Practice Guideline: Nephrotic Syndrome Management 2022,guideline,EN,2025-01-04 10:55:09,2025-01-04 10:55:09,1,1,1,1.0,1,1,1,0,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,weak engagement
Q054,C203,is Empagliflozin safe in Chronic Kidney Disease with renal impairment,EN,Safety / Contraindication,Monitoring Parameters for CNS stimulants in Breast Cancer HER2-positive,clinical_summary,MIXED,2025-01-04 10:55:16,2025-01-04 10:55:16,1,1,1,1.0,1,1,1,0,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,weak engagement
Q054,C241,is Empagliflozin safe in Chronic Kidney Disease with renal impairment,EN,Safety / Contraindication,Consensus Statement: Vitamin K antagonists Use in Deep Vein Thrombosis,guideline,EN,2025-01-04 10:55:15,2025-01-04 10:55:15,1,1,1,1.0,1,1,1,0,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,weak engagement
Q055,C214,Methimazole side effect pada pasien Hyperthyroidism apa saja,MIXED,Safety / Contraindication,Adalimumab versus Adalimumab in Gout: Head-to-Head Comparison,article,EN,2025-01-24 16:07:58,2025-01-24 16:07:58,1,1,2,2.0,1,1,1,1,0,0,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,meaningful engagement
Q055,C042,Methimazole side effect pada pasien Hyperthyroidism apa saja,MIXED,Safety / Contraindication,Atrial Fibrillation in Special Populations: Practical Guidance,clinical_summary,EN,2025-01-24 16:07:52,2025-01-24 16:07:52,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q055,C056,Methimazole side effect pada pasien Hyperthyroidism apa saja,MIXED,Safety / Contraindication,Biomarkers in Chronic Kidney Disease: Implications for SGLT2 inhibitors Therapy,article,EN,2025-01-24 16:07:56,2025-01-24 16:07:56,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q055,C068,Methimazole side effect pada pasien Hyperthyroidism apa saja,MIXED,Safety / Contraindication,Chronic Kidney Disease pada Populasi Khusus: Pendekatan Praktis,clinical_summary,ID,2025-01-24 16:08:00,2025-01-24 16:08:00,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q055,C111,Methimazole side effect pada pasien Hyperthyroidism apa saja,MIXED,Safety / Contraindication,Biomarkers in Urinary Tract Infection: Implications for NRTIs combination Therapy,article,MIXED,2025-01-24 16:08:07,2025-01-24 16:08:07,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q055,C135,Methimazole side effect pada pasien Hyperthyroidism apa saja,MIXED,Safety / Contraindication,Prednisolone pada Pasien COPD: Studi Kohort,article,ID,2025-01-24 16:07:52,2025-01-24 16:07:52,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
Q055,C170,Methimazole side effect pada pasien Hyperthyroidism apa saja,MIXED,Safety / Contraindication,Major Depressive Disorder in hypertension: Special Considerations,article,EN,2025-01-24 16:07:46,2025-01-24 16:07:46,1,1,0,0.0,0,0,0,0,0,1,1,False,True,exposed_only,maximum_observed_grade,exposed_without_observed_engagement,exposed without observed engagement
